PageId,Class,OutLinkNum0,OutLinkProp0,OutLinkNum1,OutLinkProp1,InLinkNum0,InLinkProp0,InLinkNum1,InLinkProp1,hits
11434923,Actor,0,0,24,0.0214285714286,0,0,5,0.00377073906486,0.0
23490703,Actor,1,0.0526315789474,269,0.0486877828054,1,0.0588235294118,44,0.0544554455446,5.48287634601e-05
1457698,Actor,6,0.125,372,0.0432910508553,6,0.0504201680672,260,0.0275277924828,0.000330959605651
22474133,Actor,1,0.0344827586207,276,0.0326627218935,0,0,48,0.11320754717,0.0
4238215,Actor,0,0,414,0.047983310153,1,0.0243902439024,199,0.0462575546258,6.49575325229e-05
15329914,Actor,7,0.159090909091,577,0.0418905183679,0,0,1131,0.138095238095,0.0
21023221,Actor,13,0.220338983051,768,0.048817696415,1,0.0333333333333,110,0.0508552935737,0.000102778866662
15105076,Actor,0,0,114,0.0195909950163,0,0,0,0,0.0
105315,Actor,1,0.0227272727273,916,0.114600275241,2,0.0588235294118,524,0.0771723122239,0.0001657211899
3796804,Actor,0,0,227,0.0541378487956,2,0.105263157895,125,0.0795165394402,0.000143710426974
8739056,Actor,42,0.428571428571,2129,0.138426527958,33,0.471428571429,2310,0.203130495955,0.00190511249957
11200363,Actor,0,0,235,0.0626165734079,0,0,78,0.178082191781,0.0
1470908,Actor,14,0.2,1232,0.0888183980967,4,0.0350877192982,586,0.035335262904,0.000244009753968
27125181,Actor,0,0,0,0,0,0,15,0.0445103857567,0.0
5877866,Actor,2,0.0952380952381,333,0.0822222222222,0,0,107,0.095026642984,0.0
30593826,Actor,0,0,0,0,0,0,190,0.196078431373,0.0
20067270,Actor,0,0,883,0.106475340649,2,0.111111111111,106,0.145804676754,7.99124232919e-05
871448,Actor,40,0.136518771331,3779,0.0854977375566,30,0.128755364807,3452,0.0935805682065,0.00149785093347
23768634,Actor,16,0.140350877193,2057,0.0987186255219,14,0.125,1787,0.113945036026,0.000675977326325
24722292,Actor,2,0.0769230769231,782,0.254061078622,0,0,41,0.20197044335,0.0
17129070,Actor,1,0.05,145,0.0352626459144,0,0,2,0.00909090909091,0.0
8693464,Actor,6,0.133333333333,494,0.042934121328,2,0.0625,91,0.0272863568216,9.49514205107e-05
1741221,Actor,0,0,476,0.0891052040434,0,0,48,0.0270574971815,0.0
10870134,Actor,0,0,203,0.0749907646842,0,0,2,0.05,0.0
25046113,Actor,0,0,0,0,0,0,49,0.147147147147,0.0
2497114,Actor,0,0,498,0.104293193717,1,0.0666666666667,357,0.0708052360175,2.37900322081e-05
6010116,Actor,1,0.0263157894737,357,0.0338838268793,0,0,36,0.019512195122,0.0
8847709,Actor,0,0,103,0.0809112333071,0,0,20,0.131578947368,0.0
17546054,Actor,2,0.0769230769231,150,0.0229392873528,0,0,31,0.047619047619,0.0
206714,Actor,73,0.424418604651,6920,0.20717322316,64,0.229390681004,8109,0.111121769397,0.00728837056946
33288810,Actor,0,0,0,0,0,0,0,0,0.0
1776754,Actor,0,0,178,0.0247703868633,0,0,88,0.0162062615101,0.0
4510406,Actor,1,0.0208333333333,511,0.0886075949367,0,0,81,0.0450250138966,0.0
5632615,Actor,2,0.0350877192982,1073,0.106766169154,2,0.0606060606061,219,0.0651397977394,0.000156056469182
10478161,Actor,0,0,104,0.0310262529833,0,0,41,0.0949074074074,0.0
17171282,Actor,1,0.0416666666667,435,0.0825270347183,0,0,130,0.122180451128,0.0
2009832,Actor,3,0.0909090909091,606,0.0654639732095,1,0.030303030303,748,0.0870779976717,0.000144209920411
14849732,Actor,6,0.315789473684,326,0.0828673106253,0,0,158,0.271944922547,0.0
33138040,Actor,0,0,0,0,1,0.166666666667,47,0.139880952381,2.71717477343e-05
89648,Actor,31,0.316326530612,3083,0.161939279336,29,0.337209302326,2919,0.112002148722,0.00274741678211
23098630,Actor,1,0.0454545454545,309,0.0549919914576,0,0,3,0.027027027027,0.0
20001840,Actor,11,0.305555555556,761,0.0849140816782,3,0.130434782609,195,0.115795724466,0.000295091995807
24145216,Actor,2,0.0571428571429,556,0.128347183749,1,0.0588235294118,478,0.0781301078784,8.17602828178e-05
17735750,Actor,0,0,1027,0.0295565084756,0,0,14,0.0430769230769,0.0
2167421,Actor,0,0,63,0.0234375,1,0.111111111111,12,0.0345821325648,5.7587247881e-05
21189337,Actor,41,0.163346613546,11787,0.171839692097,62,0.111510791367,6360,0.0704826286917,0.00547922553704
31192807,Actor,0,0,0,0,0,0,101,0.0918181818182,0.0
2106026,Actor,4,0.0869565217391,794,0.0596857851612,1,0.0526315789474,76,0.0105672969967,9.75644941236e-05
6115066,Actor,6,0.0857142857143,711,0.0948885626585,2,0.0333333333333,1316,0.100611620795,0.000156350723159
4077986,Actor,7,0.368421052632,88,0.0210677519751,1,0.125,36,0.0847058823529,0.0
885645,Actor,4,0.0493827160494,1057,0.0744523490878,2,0.04,669,0.101640838651,0.000121131590864
1815806,Actor,3,0.0652173913043,450,0.105485232068,3,0.0789473684211,344,0.0824149496885,0.000103525830727
3382632,Actor,2,0.0869565217391,157,0.0196544817226,0,0,205,0.0658317276814,0.0
4383802,Actor,5,0.263157894737,491,0.0990718321227,0,0,24,0.12972972973,0.0
13493094,Actor,0,0,292,0.0430551459746,0,0,1,0.00308641975309,0.0
4322288,Actor,2,0.111111111111,139,0.027508410845,1,0.0666666666667,77,0.0794633642931,8.84012984989e-05
608982,Actor,5,0.227272727273,219,0.0490591397849,0,0,112,0.00972982364695,0.0
4096014,Actor,7,0.0921052631579,874,0.0499857020303,4,0.0481927710843,527,0.0320014573719,0.000208808541657
3028029,Actor,7,0.116666666667,574,0.0680417259365,3,0.0491803278689,1959,0.126656753087,0.000277737380406
6954265,Actor,0,0,372,0.141552511416,0,0,20,0.0451467268623,0.0
21038010,Actor,2,0.0666666666667,132,0.0221402214022,1,0.0625,10,0.0529100529101,7.9699428414e-06
7367847,Actor,3,0.25,177,0.0570048309179,0,0,1,0.166666666667,0.0
685924,Actor,1,0.0175438596491,471,0.0456749418154,2,0.030303030303,500,0.0372245384157,0.000143243327658
11574425,Actor,0,0,162,0.0239786856128,0,0,28,0.151351351351,0.0
1462780,Actor,1,0.00900900900901,684,0.0410096528569,3,0.0352941176471,397,0.031073888541,0.000101674316479
2609204,Actor,21,0.15671641791,1016,0.11107466929,21,0.338709677419,1016,0.203975105401,0.00102561493703
6944155,Actor,15,0.0765306122449,3092,0.107394671946,44,0.0627674750357,8235,0.0716491930221,0.00348088719984
4120009,Actor,0,0,366,0.0548561151079,0,0,190,0.0470180648354,0.0
31822043,Actor,0,0,0,0,0,0,14,0.237288135593,0.0
15205995,Actor,0,0,189,0.0609480812641,0,0,83,0.0946408209806,0.0
3256366,Actor,1,0.00523560209424,598,0.0341655716163,2,0.0161290322581,495,0.0296353948393,7.6377723636e-05
21346364,Actor,0,0,2,0.00975609756098,0,0,1,0.0285714285714,0.0
24393588,Actor,0,0,43,0.0257177033493,1,0.111111111111,24,0.161073825503,2.91242327372e-05
269645,Actor,92,0.327402135231,9619,0.168988598233,102,0.264248704663,11418,0.0980052187049,0.0101293209539
1011622,Actor,11,0.177419354839,1540,0.190782953419,11,0.22,539,0.147630786086,0.000515847221885
643639,Actor,10,0.0564971751412,2563,0.0814607634364,38,0.147859922179,3999,0.0805194805195,0.0025463565074
594667,Actor,28,0.142131979695,3354,0.0880245649949,27,0.103448275862,4292,0.0664180374801,0.00253148017576
599593,Actor,6,0.142857142857,691,0.0950742982939,1,0.0384615384615,244,0.075752871779,0.0
9406115,Actor,0,0,307,0.0709334565619,0,0,16,0.0531561461794,0.0
293359,Actor,20,0.215053763441,1961,0.1358033241,40,0.131147540984,4557,0.0685582752862,0.00316140898123
2564960,Actor,4,0.148148148148,421,0.0958779321339,7,0.127272727273,661,0.106235936998,0.000567243419027
1618899,Actor,0,0,164,0.0296510576749,0,0,20,0.093896713615,0.0
65040,Actor,3,0.0434782608696,313,0.0200512491992,7,0.0736842105263,572,0.0535982008996,0.000145167246396
921970,Actor,6,0.0845070422535,677,0.0504771846108,0,0,429,0.0498373605948,0.0
3553000,Actor,0,0,42,0.0107060922763,0,0,39,0.253246753247,0.0
25831844,Actor,0,0,0,0,0,0,34,0.00477528089888,0.0
852566,Actor,4,0.0816326530612,515,0.0573049961055,3,0.051724137931,635,0.0514419961115,0.000130779015655
17174724,Actor,0,0,21,0.0112479914301,0,0,23,0.0582278481013,0.0
1041206,Actor,3,0.0681818181818,485,0.0542444916676,3,0.0416666666667,1382,0.110950545922,0.000134551335564
8404314,Actor,0,0,5,0.0206611570248,0,0,14,0.00307895315593,0.0
2262102,Actor,0,0,933,0.121231808732,0,0,26,0.0051689860835,0.0
915085,Actor,1,0.0555555555556,152,0.0714285714286,0,0,72,0.0295445219532,0.0
23577762,Actor,2,0.153846153846,2139,0.236798405845,1,0.2,55,0.0105323630793,3.60690590104e-05
3544971,Actor,0,0,99,0.0129344133786,0,0,144,0.0334339447411,0.0
1132029,Actor,2,0.010101010101,1342,0.0602144748059,2,0.0147058823529,1016,0.0425264744046,9.26471253008e-05
4450053,Actor,5,0.0943396226415,971,0.124598999102,1,0.0192307692308,2115,0.0970717826326,5.47863084981e-05
17131795,Actor,0,0,154,0.034351996431,0,0,0,0,0.0
30175672,Actor,0,0,0,0,0,0,16,0.0474777448071,0.0
973172,Actor,1,0.01,1654,0.0750521825937,6,0.0363636363636,2431,0.0825018665581,0.000426385544963
23456207,Actor,0,0,41,0.0330378726833,0,0,22,0.115789473684,0.0
9003913,Actor,0,0,10,0.00845308537616,0,0,0,0,0.0
26563786,Actor,0,0,0,0,0,0,26,0.130653266332,0.0
7461545,Actor,3,0.15,132,0.0268948655257,0,0,207,0.190783410138,0.0
2290483,Actor,8,0.111111111111,1022,0.0638470669082,4,0.0615384615385,1295,0.102851242951,0.000363453982677
12751840,Actor,5,0.147058823529,444,0.0904461193726,4,0.173913043478,232,0.053186611646,0.00037324169916
1557054,Actor,0,0,166,0.0163805012828,0,0,181,0.0213443396226,0.0
2320045,Actor,2,0.0588235294118,374,0.0631863490454,1,0.0526315789474,178,0.0745081624111,2.3944330644e-05
5686407,Actor,3,0.111111111111,522,0.0836940836941,1,0.0227272727273,895,0.161348476654,9.68187194375e-05
64673,Actor,67,0.176781002639,6758,0.0882279984856,153,0.119344773791,15456,0.0798305872631,0.0131232894983
30931813,Actor,0,0,0,0,0,0,23,0.0151515151515,0.0
4663643,Actor,1,0.0454545454545,298,0.0695773990194,1,0.0149253731343,816,0.0971891376846,4.19218644663e-05
2439584,Actor,7,0.111111111111,958,0.0515081455992,7,0.0813953488372,1839,0.0997992076844,0.000539658661768
3773365,Actor,2,0.0526315789474,331,0.0475916606758,0,0,287,0.0166550603528,0.0
15127800,Actor,1,0.1,1,0.00120192307692,0,0,330,0.500758725341,0.0
3701726,Actor,4,0.142857142857,430,0.0540812476418,5,0.238095238095,134,0.152272727273,0.000213192873335
480437,Actor,10,0.119047619048,860,0.0510810168686,7,0.0619469026549,628,0.0260819004901,0.000569788914652
29874398,Actor,0,0,0,0,0,0,17,0.0600706713781,0.0
12364386,Actor,2,0.0338983050847,696,0.0670132871173,0,0,4,0.00124921923798,0.0
9985018,Actor,0,0,120,0.0156087408949,1,0.05,10,0.0119904076739,4.6117683457e-05
543408,Actor,9,0.145161290323,878,0.0820407400486,15,0.131578947368,1277,0.0559523287911,0.00117341065405
1221476,Actor,3,0.0508474576271,411,0.0433041829101,2,0.030303030303,823,0.0428132965718,0.000125485525189
2100804,Actor,1,0.0666666666667,153,0.0626022913257,1,0.04,67,0.0483405483405,7.44035912882e-05
5347369,Actor,1,0.0357142857143,140,0.0272426542129,2,0.0769230769231,57,0.0352069178505,4.48404034715e-05
7644951,Actor,2,0.0540540540541,211,0.0222035146796,0,0,55,0.0560652395515,0.0
450317,Actor,4,0.166666666667,827,0.139225589226,0,0,224,0.0249804839969,0.0
2378731,Actor,7,0.0729166666667,1277,0.0715967705764,4,0.0487804878049,1025,0.0864759976377,0.000228097997038
32269922,Actor,0,0,0,0,0,0,13,0.0570175438596,0.0
277693,Actor,13,0.127450980392,1992,0.136766220391,18,0.0722891566265,4701,0.103375481034,0.00106185828589
100840,Actor,79,0.221288515406,9310,0.128074616189,81,0.136593591906,10138,0.0798991212515,0.00723062228251
326691,Actor,4,0.00468384074941,2748,0.0106042656315,4,0.00267737617135,3100,0.00620759810007,0.000260386660764
9505584,Actor,1,0.0454545454545,84,0.0206438928484,7,0.5,11,0.0222672064777,0.000190701663778
2055104,Actor,4,0.108108108108,379,0.0477450239355,0,0,666,0.117026884555,0.0
2255231,Actor,4,0.0666666666667,712,0.0582794466727,0,0,225,0.0540865384615,0.0
1416203,Actor,5,0.0735294117647,599,0.0373720988271,3,0.046875,432,0.0725197246936,0.000123807931253
12305519,Actor,0,0,207,0.078677309008,0,0,98,0.0886075949367,0.0
10269605,Actor,5,0.294117647059,278,0.098756660746,3,0.157894736842,321,0.20537428023,0.000125980601379
1200093,Actor,7,0.0625,523,0.0258501383946,20,0.0471698113208,2132,0.0681803645667,0.00129301480553
9957094,Actor,0,0,546,0.0967227635075,0,0,37,0.142307692308,0.0
7396972,Actor,3,0.06,236,0.0302602897807,1,0.030303030303,157,0.0413157894737,0.00014532516972
1632553,Actor,2,0.0952380952381,301,0.112355356476,1,0.0625,262,0.0976518822214,0.0
2715569,Actor,6,0.0769230769231,797,0.0411928881538,2,0.0909090909091,83,0.163064833006,9.94635835203e-05
361020,Actor,26,0.142857142857,2037,0.0603001687339,26,0.0734463276836,3891,0.0631645590169,0.00230327559657
502659,Actor,0,0,138,0.0139014808099,0,0,106,0.0148709315376,0.0
630312,Actor,30,0.159574468085,5995,0.125083458521,13,0.111111111111,1784,0.0744263662912,0.00086590215352
1284676,Actor,5,0.0909090909091,191,0.0214005602241,1,0.000388953714508,12,0.089552238806,2.70521098666e-06
20395872,Actor,17,0.0634328358209,2023,0.0345375081094,72,0.0436628259551,10547,0.0256103927639,0.00563379019051
1990980,Actor,45,0.247252747253,2840,0.068788451291,21,0.146853146853,2353,0.0764830164148,0.00138294497688
2303959,Actor,5,0.161290322581,503,0.149479940565,2,0.0434782608696,514,0.0884377150723,0.000171982203661
3263983,Actor,3,0.25,203,0.0615711252654,7,0.184210526316,444,0.049284049284,0.000637605854024
2630634,Actor,1,0.0333333333333,400,0.101317122594,1,0.0344827586207,241,0.0264544456641,0.000111323935222
22038601,Actor,7,0.0985915492958,915,0.0436316818464,5,0.172413793103,556,0.273352999017,0.000269815068889
2115307,Actor,1,0.0123456790123,201,0.0422180214241,1,0.0384615384615,262,0.0578111209179,4.69425686105e-05
3737500,Actor,2,0.117647058824,300,0.0614880098381,0,0,54,0.0600667408231,0.0
32760799,Actor,0,0,0,0,1,0.166666666667,300,0.0914355379457,0.000283762865591
7213477,Actor,0,0,100,0.0167897918066,0,0,60,0.16713091922,0.0
3422562,Actor,1,0.00961538461538,805,0.046435163821,0,0,104,0.0204966495861,0.0
14845388,Actor,6,0.157894736842,514,0.0478406552494,0,0,80,0.01026957638,0.0
2482722,Actor,0,0,3062,0.205710446758,1,0.0178571428571,879,0.0909467149509,7.171408962e-05
3183223,Actor,0,0,364,0.0995896032832,1,0.037037037037,321,0.070782800441,0.0
11796910,Actor,0,0,294,0.128384279476,0,0,0,0,0.0
20833,Actor,77,0.322175732218,5927,0.15229065495,118,0.255965292842,11127,0.136907252012,0.0112382417972
18150591,Actor,6,0.0833333333333,945,0.0549738219895,1,0.0588235294118,66,0.0851612903226,0.0
1794603,Actor,9,0.160714285714,516,0.0644677661169,7,0.107692307692,304,0.0380761523046,0.000338379028924
9874600,Actor,4,0.125,193,0.0325463743676,0,0,26,0.146892655367,0.0
1226104,Actor,2,0.0588235294118,731,0.142328660436,0,0,54,0.048604860486,0.0
5171866,Actor,0,0,122,0.0875179340029,0,0,2,0.0229885057471,0.0
10615511,Actor,1,0.0263157894737,327,0.037414187643,0,0,43,0.140522875817,0.0
1963317,Actor,1,0.0120481927711,152,0.0638923917612,1,0.0625,43,0.0325018896447,9.78321019754e-05
1973603,Actor,2,0.0740740740741,92,0.0258790436006,2,0.0487804878049,33,0.00473389757567,8.26020595353e-05
3254989,Actor,7,0.35,178,0.0398121225677,3,0.063829787234,229,0.0487337731432,0.00016200535398
268009,Actor,42,0.137704918033,5373,0.105903222627,66,0.0941512125535,11377,0.0770997953403,0.00661587499007
29270970,Actor,0,0,0,0,0,0,13,0.295454545455,0.0
2704483,Actor,2,0.0909090909091,243,0.045234549516,0,0,48,0.0674157303371,0.0
16844183,Actor,5,0.0735294117647,538,0.0381262844589,4,0.0714285714286,929,0.0426616458486,0.000298504159648
3364543,Actor,7,0.225806451613,438,0.0697785566353,3,0.0566037735849,689,0.033246477514,9.39637099592e-05
1668783,Actor,12,0.193548387097,1251,0.124329159213,0,0,0,0,0
15057540,Actor,0,0,430,0.0923737916219,0,0,32,0.0666666666667,0.0
2431761,Actor,2,0.0222222222222,1044,0.0966308774528,3,0.0365853658537,644,0.121463598642,0.000203864848996
2589652,Actor,0,0,5,0.00227686703097,0,0,2,0.00357142857143,0.0
15115584,Actor,2,0.142857142857,306,0.0627434898503,0,0,17,0.1328125,0.0
3942393,Actor,2,0.105263157895,141,0.03348373308,2,0.0645161290323,565,0.121793489976,9.38263317714e-05
16827,Actor,26,0.132653061224,4217,0.135660286312,72,0.10843373494,10022,0.075135321548,0.00663072400263
2692224,Actor,8,0.2,544,0.0527796643058,12,0.0794701986755,1665,0.0755684654836,0.000455342315094
2630533,Actor,2,0.0434782608696,177,0.0290927021696,2,0.0625,197,0.022547785281,6.39734689084e-05
12425733,Actor,4,0.173913043478,361,0.0483719683773,0,0,18,0.00714853057983,0.0
2710807,Actor,1,0.037037037037,704,0.141564448019,1,0.0294117647059,475,0.07421875,6.7209847176e-05
22990904,Actor,5,0.121951219512,153,0.0245349583066,0,0,1,0.00636942675159,0.0
651532,Actor,33,0.255813953488,6216,0.168322998186,42,0.1875,5782,0.0983667914257,0.00487923977521
13120221,Actor,0,0,65,0.0212557226946,1,0.0625,61,0.0430486944248,1.61743488099e-05
29550596,Actor,0,0,0,0,0,0,45,0.0533807829181,0.0
754280,Actor,6,0.107142857143,617,0.0576258522462,4,0.0615384615385,548,0.0479314265722,0.000400751211475
1741865,Actor,4,0.0421052631579,877,0.0529429520072,3,0.0201342281879,1117,0.0791973908111,0.000180532286375
3473717,Actor,0,0,799,0.105200789993,0,0,804,0.106068601583,0.0
169602,Actor,14,0.0588235294118,1642,0.0382982693474,22,0.0264423076923,3203,0.0272867450994,0.0013519296139
9579141,Actor,1,0.0769230769231,54,0.03066439523,2,0.2,54,0.139175257732,0.000116266438095
13479034,Actor,0,0,507,0.103384991843,0,0,43,0.131498470948,0.0
10231980,Actor,0,0,1312,0.139619027349,0,0,33,0.0175345377258,0.0
31350781,Actor,0,0,0,0,0,0,5,0.00391236306729,0.0
7769862,Actor,2,0.0555555555556,587,0.141513982642,2,0.125,257,0.26854754441,4.69247110812e-05
3801593,Actor,2,0.133333333333,200,0.0608272506083,2,0.117647058824,381,0.157568238213,0.000133262148547
31632376,Actor,0,0,0,0,0,0,0,0,0.0
12667346,Actor,0,0,181,0.0769557823129,0,0,1,0.2,0.0
21961631,Actor,1,0.04,192,0.0455948705771,0,0,125,0.0306748466258,0.0
6836852,Actor,0,0,35,0.0174302788845,0,0,0,0,0.0
3233067,Actor,5,0.116279069767,254,0.0199293840722,3,0.2,311,0.169482288828,8.88061818295e-05
276088,Actor,33,0.397590361446,1455,0.114675283733,23,0.27380952381,1673,0.068124440101,0.00217608052745
3443479,Actor,0,0,265,0.106425702811,0,0,144,0.0630749014455,0.0
17247093,Actor,0,0,278,0.0710089399745,0,0,29,0.0674418604651,0.0
1036650,Actor,7,0.170731707317,585,0.0647984049623,2,0.0689655172414,242,0.156028368794,9.13817482847e-05
16737385,Actor,3,0.157894736842,235,0.10711030082,0,0,211,0.140666666667,0.0
26444620,Actor,0,0,0,0,0,0,36,0.0835266821346,0.0
2599451,Actor,0,0,18,0.0345489443378,0,0,0,0,0.0
29542302,Actor,0,0,0,0,0,0,0,0,0.0
8896780,Actor,0,0,35,0.0339476236663,0,0,23,0.0579345088161,0.0
1147878,Actor,9,0.0978260869565,885,0.0890790135883,11,0.0647058823529,2241,0.0733503534957,0.000721105112894
31810611,Actor,0,0,0,0,0,0,0,0,0.0
12914077,Actor,0,0,397,0.132333333333,0,0,56,0.0654205607477,0.0
24148768,Actor,0,0,278,0.0824192113845,1,0.1,78,0.111269614836,4.81963533409e-05
17370338,Actor,0,0,125,0.0376846548086,0,0,0,0,0.0
25754632,Actor,0,0,0,0,0,0,70,0.00742626777,0.0
9517139,Actor,0,0,44,0.0189982728843,0,0,0,0,0.0
3640817,Actor,2,0.153846153846,263,0.123706491063,0,0,352,0.0631503408683,0.0
9695333,Actor,5,0.0387596899225,975,0.0416951761888,2,0.111111111111,358,0.056627649478,0.000249567946454
5379742,Actor,1,0.0102040816327,157,0.0128772965879,0,0,76,0.00632964104273,0.0
25183832,Actor,0,0,0,0,0,0,50,0.0487329434698,0.0
5652869,Actor,3,0.25,117,0.034564254062,1,0.0666666666667,203,0.173504273504,7.23742055348e-05
22293420,Actor,3,0.125,162,0.0333470564018,1,0.0588235294118,187,0.0209429947363,4.3580941565e-05
6239975,Actor,0,0,310,0.150631681244,0,0,0,0,0.0
14119542,Actor,0,0,356,0.0267729563059,0,0,98,0.0483950617284,0.0
235473,Actor,45,0.243243243243,3085,0.0889587358344,9,0.0743801652893,1117,0.0710559796438,0.000475294474307
8146815,Actor,4,0.102564102564,1849,0.118548438802,0,0,8,0.047619047619,0.0
11828603,Actor,1,0.0454545454545,90,0.0246845858475,1,0.111111111111,22,0.107317073171,4.91750463039e-05
2712093,Actor,14,0.205882352941,1308,0.109703933574,13,0.16049382716,1832,0.107391992497,0.00132346375799
663197,Actor,2,0.0434782608696,539,0.0611735330836,2,0.0408163265306,328,0.0358469945355,0.00010103895447
934314,Actor,0,0,10,0.00281135788586,0,0,91,0.0364,0.0
10346754,Actor,2,0.0714285714286,172,0.0313468197558,0,0,0,0,0.0
10428658,Actor,0,0,353,0.0664158043274,0,0,207,0.163120567376,0.0
2067632,Actor,0,0,95,0.00873563218391,1,0.0555555555556,293,0.101948503827,0.000126469086383
25739421,Actor,0,0,0,0,2,0.105263157895,555,0.415108451758,6.29384361871e-05
2793946,Actor,7,0.155555555556,628,0.0723169046522,3,0.157894736842,99,0.0814814814815,0.000185126584911
27775587,Actor,0,0,0,0,0,0,25,0.0550660792952,0.0
2144629,Actor,4,0.125,509,0.0772968868641,0,0,324,0.103812880487,0.0
876916,Actor,6,0.0810810810811,516,0.0702805774993,8,0.0516129032258,1700,0.0868809730669,0.000441631510373
21291344,Actor,1,0.0833333333333,12,0.00352526439483,1,0.111111111111,9,0.00980392156863,5.41944267479e-05
18786724,Actor,1,0.0333333333333,389,0.0642975206612,0,0,25,0.3125,0.0
